property_id,subject_id,orderID,structure_type,property_sub_type,prop_type_clean,gla_sqft,bedrooms_main,bedrooms_additional,bedrooms_total,bathrooms_full,bathrooms_half,bathrooms_equivalent,close_price,close_date,address,city,state_province,postal_code,latitude,longitude,lot_size_sqft,year_built,basement_type,main_level_finished_area,levels,heating,cooling,has_missing_bed_data,bedroom_imputation_method,has_missing_bath_data,has_missing_prop_type,prop_type_mapping_method,has_missing_date_data,price_per_sqft,property_age,has_year_built,has_basement,has_cooling,has_lot_size
3007,24,4756320,Apartment,Apartment,Apartment,967.0,2,0,2,2,0,2.0,234500.0,2025-04-17,Unit 118 - 11808 22 Avenue SW ,Edmonton ,Alberta,T6W 2A2,53.4099,-113.53,1012.1,2011.0,"None,  No Basement ",,Single Level Apartment ,"Hot Water,  Water ",None,False,,False,False,apartment-indicator,False,242.50258531540848,14.0,True,True,False,True
3008,24,4756320,Detached Single Family,Detached Single Family,Detached,2411.0,3,0,3,2,1,2.5,640000.0,2025-04-23,1504 CUNNINGHAM Cape SW ,Edmonton ,Alberta,T6W 0Y3,53.4083,-113.53,5196.2,2012.0,"Full,  Unfinished ",,2 Storey ,"Forced Air-1,  Natural Gas ",None,False,,False,False,detached-indicator,False,265.4500207382829,13.0,True,True,False,True
3010,24,4756320,Duplex,Duplex,Semi-Detached,1429.0,3,0,3,2,1,2.5,415000.0,2025-04-25,1674 RUTHERFORD Road SW ,Edmonton ,Alberta,T6W 1W4,53.4146,-113.525,3229.8,2013.0,"Full,  Unfinished ",,2 Storey ,"Forced Air-1,  Natural Gas ",None,False,,False,True,medium-large-imputation,False,290.41287613715883,12.0,True,True,False,True
3012,24,4756320,Detached Single Family,Detached Single Family,Detached,2041.0,3,0,3,2,1,2.5,558000.0,2025-04-25,3653 ATKINSON Loop SW ,Edmonton ,Alberta,T6W 0X2,53.4028,-113.526,4983.5,2011.0,"Full,  Unfinished ",,2 Storey ,"Forced Air-1,  Natural Gas ",None,False,,False,False,detached-indicator,False,273.3953944145027,14.0,True,True,False,False
3013,24,4756320,Detached Single Family,Detached Single Family,Detached,2111.0,5,0,5,3,1,3.5,737500.0,2025-04-26,4743 ALWOOD BEND Bend SW ,Edmonton ,Alberta,T6W 1A8,53.397,-113.537,3458.6,2023.0,"Full,  Finished ",,2 Storey ,"Forced Air-2,  Natural Gas ",None,False,,False,False,detached-indicator,False,349.3604926575083,2.0,True,True,False,True
3015,24,4756320,Duplex,Duplex,Townhouse,1365.0,3,0,3,2,1,2.5,415000.0,2025-04-29,11908 21 Avenue SW ,Edmonton ,Alberta,T6W 0C9,53.4112,-113.533,3126.9,2006.0,"Full,  Finished ",,2 Storey ,"Forced Air-1,  Natural Gas ",None,False,,False,True,medium-characteristics,False,304.02930402930406,19.0,True,True,False,True
3016,24,4756320,Detached Single Family,Detached Single Family,Detached,1925.0,3,0,3,2,1,2.5,549000.0,2025-04-30,1751 DUMONT Crescent SW ,Edmonton ,Alberta,T6W 3V8,53.3961,-113.55,3691.5,2017.0,"Full,  Unfinished ",,2 Storey ,"Forced Air-1,  Natural Gas ",None,False,,False,False,detached-indicator,False,285.1948051948052,8.0,True,True,False,True
3017,24,4756320,Single Family,Single Family,Detached,1076.0,4,0,4,3,1,3.5,425000.0,2025-04-30,382 Allard Boulevard SW ,Edmonton ,Alberta,T6W 1A8,53.3975,-113.525,4983.5,2017.0,"Full,  Finished ",,2 Storey ,"Forced Air-1,  Natural Gas ",None,False,,False,False,detached-indicator,False,394.9814126394052,8.0,True,True,False,False
3018,24,4756320,Apartment,Apartment,Apartment,967.0,2,0,2,2,0,2.0,245000.0,2025-04-30,Unit 202 - 11820 22 Avenue SW ,Edmonton ,Alberta,T6W 2A2,53.4095,-113.532,1012.1,2011.0,"None,  No Basement ",,Single Level Apartment ,"Hot Water,  Natural Gas ",None,False,,False,False,apartment-indicator,False,253.3609100310238,14.0,True,True,False,True
3019,24,4756320,Apartment,Apartment,Apartment,653.0,1,0,1,1,0,1.0,148500.0,2025-05-02,Unit 106 - 3211 JAMES MOWATT Trail SW ,Edmonton ,Alberta,T6W 3L6,53.4029,-113.539,723.4,2016.0,"None,  No Basement ",,Single Level Apartment ,"Baseboard,  Hot Water,  Natural Gas ",None,False,,False,False,apartment-indicator,False,227.41194486983156,9.0,True,True,False,True
3021,24,4756320,Duplex,Duplex,Semi-Detached,1561.0,4,0,4,3,1,3.5,500000.0,2025-05-02,1276 DANIELS Crescent SW ,Edmonton ,Alberta,T6W 1A7,53.3968,-113.547,3018.4,2016.0,"Full,  Finished ",,2 Storey ,"Forced Air-1,  Natural Gas ",None,False,,False,True,medium-large-imputation,False,320.30749519538756,9.0,True,True,False,True
3022,24,4756320,Duplex,Duplex,Semi-Detached,1417.0,3,0,3,2,1,2.5,392000.0,2025-05-02,2250 CASEY Crescent SW ,Edmonton ,Alberta,T6W 3M8,53.4115,-113.507,3156.5,2016.0,"Full,  Unfinished ",,2 Storey ,"Forced Air-1,  Natural Gas ",None,False,,False,True,medium-large-imputation,False,276.6407904022583,9.0,True,True,False,True
3023,24,4756320,Apartment,Apartment,Apartment,1110.0,2,0,2,2,0,2.0,351770.0,2025-05-03,Unit 340 - 1154 ADAMSON Drive SW ,Edmonton ,Alberta,T6W 3N5,53.4048,-113.519,989.6,2020.0,"None,  No Basement ",,Single Level Apartment ,"Baseboard,  Natural Gas ",None,False,,False,False,apartment-indicator,False,316.9099099099099,5.0,True,True,False,True
3024,24,4756320,Duplex,Duplex,Detached,1377.0,4,0,4,2,1,2.5,619000.0,2025-05-04,637 CANTOR Landing SW ,Edmonton ,Alberta,T6W 0V6,53.4083,-113.526,3702.2,2012.0,"Full,  Finished ",,Bungalow ,"Forced Air-1,  Natural Gas ",None,False,,False,True,gla-fallback,False,449.5279593318809,13.0,True,True,False,True
3025,24,4756320,Detached Single Family,Detached Single Family,Detached,2097.0,4,0,4,3,1,3.5,595000.0,2025-05-04,11928 21 Avenue SW ,Edmonton ,Alberta,T6W 0C9,53.4117,-113.533,5302.6,2006.0,"Full,  Finished ",,2 Storey ,"Forced Air-1,  Natural Gas ",None,False,,False,False,detached-indicator,False,283.7386742966142,19.0,True,True,False,True
3027,24,4756320,Detached Single Family,Detached Single Family,Detached,1221.0,3,0,3,2,1,2.5,424200.0,2025-05-07,1949 119A Street SW ,Edmonton ,Alberta,T6W 0E2,53.412,-113.531,3977.9,2006.0,"Full,  Unfinished ",,2 Storey ,"Forced Air-1,  Natural Gas ",None,False,,False,False,detached-indicator,False,347.42014742014743,19.0,True,True,False,True
3029,24,4756320,Duplex,Duplex,Semi-Detached,1508.0,3,0,3,2,1,2.5,415000.0,2025-05-08,2360 CASSELMAN Crescent SW ,Edmonton ,Alberta,T6W 0W3,53.4045,-113.532,3969.8,2013.0,"Full,  Partially Finished ",,2 Storey ,"Forced Air-1,  Natural Gas ",None,False,,False,True,medium-large-imputation,False,275.19893899204243,12.0,True,True,False,True
3030,24,4756320,Detached Single Family,Detached Single Family,Detached,1677.0,5,0,5,3,1,3.5,547000.0,2025-05-08,3805 Agar Green SW ,Edmonton ,Alberta,T6W 1A8,53.4015,-113.529,4085.6,2011.0,"Full,  Finished ",,2 Storey ,"Forced Air-1,  Natural Gas ",None,False,,False,False,detached-indicator,False,326.1776982707215,14.0,True,True,False,True
3033,24,4756320,Apartment,Apartment,Apartment,569.0,2,0,2,1,0,1.0,155000.0,2025-05-11,Unit 415 - 12035 22 Avenue SW ,Edmonton ,Alberta,T6W 2X9,53.4106,-113.536,928.0,2014.0,"None,  No Basement ",,Single Level Apartment ,"Baseboard,  Hot Water,  Natural Gas ",None,False,,False,False,apartment-indicator,False,272.40773286467487,11.0,True,True,False,False
3034,25,4756829,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1750.0,3,0,3,0,0,0.0,660000.0,2025-01-10,87 Bon Temps Way,Orleans-Gloucester ,Ontario,K1W 0M1,45.4278,-75.5113,2325.0,,Finished with Walk-Out ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,377.14285714285717,,False,True,True,True
3035,25,4756829,Condo Townhouse,Condo Townhouse,Condominium,1500.0,4,0,4,3,0,3.0,467000.0,2025-01-13,Unit 69 - 2251 Boyer Rd,Orleans,Ontario,K1C 1R4,45.4497,-75.5223,1888.8,,"Finished, Full",,Two,Forced Air,Central Air,False,,False,False,condo-indicator,False,311.3333333333333,,False,True,True,False
3037,25,4756829,Detached,Detached,Detached,1916.0,3,0,3,2,1,2.5,740000.0,2025-01-17,764 Vennecy Terr,Orleans,Ontario,K1W 0M8,45.4436,-75.5205,2415.0,2022.0,"Finished, Full",,Two,Forced Air,Central Air,False,,False,False,detached-indicator,False,386.2212943632568,3.0,True,True,True,True
3039,25,4756829,Freehold Townhouse,Freehold Townhouse,Townhouse,1500.0,3,0,3,3,0,3.0,675000.0,2025-01-18,81 Canvasback Rdge,Orleans,Ontario,K4M 0P6,45.4558,-75.5047,2020.0,,"Finished, Full",,Two,Forced Air,Central Air,False,,False,False,townhouse-indicator,False,450.0,,False,True,True,True
3040,25,4756829,Freehold Townhouse,Freehold Townhouse,Townhouse,2207.0,3,0,3,4,0,4.0,655000.0,2025-01-20,609 KNOTRIDGE St,Orleans-Gloucester,Ontario,K1W 0C7,45.4261,-75.5097,1860.0,,"Finished, Full",,3,Forced Air,Central Air,False,,False,False,townhouse-indicator,False,296.7829632985954,,False,True,True,True
3044,25,4756829,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1750.0,3,0,3,0,0,0.0,615000.0,2025-01-25,737 Percifor Way,Orleans-Gloucester ,Ontario,K1W 0B7,45.4306,-75.5248,2058.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,351.42857142857144,,False,True,True,True
3045,25,4756829,Freehold Townhouse,Freehold Townhouse,Townhouse,1591.0,4,0,4,1,0,1.0,615000.0,2025-01-28,6059 PINEGLADE Cres,Orleans,Ontario,K1W 1H1,45.4429,-75.5319,3540.0,,"Finished, Full",,Two,Forced Air,Central Air,False,,False,False,townhouse-indicator,False,386.5493400377121,,False,True,True,True
3050,25,4756829,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1805.0,3,0,3,0,0,0.0,615000.0,2025-01-30,835 Percifor Way,Orleans-Gloucester ,Ontario,K1W 0B4,45.4281,-75.5243,2415.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,340.7202216066482,,False,True,True,True
3051,25,4756829,Detached,Detached,Detached,2046.0,3,0,3,3,0,3.0,645000.0,2025-01-31,2212 NATURE TRAIL Cres,Orleans,Ontario,K1W 1E7,45.4382,-75.5201,4300.0,,"Full, Part Fin",,Two,Forced Air,Central Air,False,,False,False,detached-indicator,False,315.2492668621701,,False,True,True,True
3054,25,4756829,Detached,Detached,Detached,2486.0,4,0,4,3,0,3.0,925000.0,2025-02-02,12 Jargeau Rd,Orleans,Ontario,K1W 0M7,45.4437,-75.5207,3342.0,,"Finished, Full",,Two,Forced Air,Central Air,False,,False,False,detached-indicator,False,372.08366854384553,,False,True,True,True
3055,25,4756829,Detached,Detached,Detached,2500.0,4,0,4,2,1,2.5,955100.0,2025-02-02,5845 GLADEWOODS Pl,Orleans,Ontario,K1W 1G6,45.4411,-75.5339,5264.0,,"Full, Unfinished",,Two,Forced Air,Central Air,False,,False,False,detached-indicator,False,382.04,,False,True,True,True
3058,25,4756829,"Condo Apartment, Apartment ",Condo Apartment,Condominium,750.0,2,0,2,0,0,0.0,350000.0,2025-02-03,Unit B - 151 Mocha,Orleans-Gloucester ,Ontario,Unknown,45.4558,-75.5047,1888.8,,None,,Apartment ,Forced Air ,Central Air ,False,,True,False,condo-indicator,False,466.6666666666667,,False,False,True,False
3059,25,4756829,Freehold Townhouse,Freehold Townhouse,Townhouse,2150.0,4,0,4,4,0,4.0,635000.0,2025-02-04,283 Falsetto St,Orleans-Gloucester,Ontario,K1W 0S4,45.4289,-75.521,1656.12,2025.0,Finished,,Two,Forced Air,None,False,,False,False,townhouse-indicator,False,295.3488372093023,0.0,True,True,False,True
3061,25,4756829,"Condo Apartment, Apartment ",Condo Apartment,Condominium,1100.0,2,0,2,0,0,0.0,424900.0,2025-02-05,Unit D - 1042 Beryl ,Orleans-Gloucester ,Ontario,Unknown,45.4558,-75.5047,1888.8,,None,,Apartment ,Forced Air ,Central Air ,False,,True,False,condo-indicator,False,386.27272727272725,,False,False,True,False
3062,25,4756829,Detached,Detached,Detached,2250.0,4,0,4,4,0,4.0,937000.0,2025-02-07,267 Joshua St ,Orleans-Gloucester ,Ontario,K0A 2Y0,45.4251,-75.5136,3441.0,2.0,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False,416.44444444444446,2023.0,True,True,True,True
3063,25,4756829,Detached,Detached,Detached,2250.0,4,0,4,3,0,3.0,942500.0,2025-02-07,1959 Montclair Ave ,Orleans-Gloucester ,Ontario,K1W 1H9,45.4394,-75.5332,5452.0,23.0,"Full, Unfinished ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False,418.8888888888889,2002.0,True,True,True,True
3066,25,4756829,Detached,Detached,Detached,2443.0,4,0,4,3,0,3.0,886000.0,2025-02-09,2108 Blue Willow Cres ,Orleans-Gloucester ,Ontario,K1W 1K3,45.436,-75.5272,3698.0,,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False,362.66884977486694,,False,True,True,True
3068,25,4756829,Detached,Detached,Detached,2750.0,4,0,4,3,0,3.0,1050000.0,2025-02-10,860 Atrium Rdge ,Orleans-Gloucester ,Unknown,Unknown,45.4558,-75.5047,4040.0,2.0,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False,381.8181818181818,2023.0,True,True,True,True
3070,25,4756829,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1799.0,3,0,3,0,0,0.0,624500.0,2025-02-10,727 MORNINGSTAR Way ,Orleans-Gloucester ,Ontario,K1W 0G6,45.433,-75.5167,1840.0,,"Full, Finished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,347.1372984991662,,False,True,True,True
3073,25,4756829,"Condo Townhouse, Stacked Townhouse ",Condo Townhouse,Condominium,1500.0,2,0,2,0,0,0.0,407900.0,2025-02-11,314 Galston ,Orleans-Gloucester ,Ontario,K4B 1H9,45.4312,-75.5098,1888.8,,"Full, Finished ",,Stacked Townhouse ,Forced Air ,Central Air ,False,,True,False,condo-indicator,False,271.93333333333334,,False,True,True,False
3075,25,4756829,Detached,Detached,Detached,3250.0,4,0,4,4,0,4.0,940000.0,2025-02-12,29 Sprucewood Pl ,Orleans-Gloucester ,Ontario,K1W 1K3,45.4366,-75.5266,4128.0,23.0,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False,289.2307692307692,2002.0,True,True,True,True
3080,25,4756829,Freehold Townhouse,Freehold Townhouse,Townhouse,1750.0,3,0,3,3,0,3.0,653000.0,2025-02-14,6393 Sablewood Pl ,Orleans-Gloucester ,Ontario,K1C 7L7,45.4475,-75.5309,3422.0,23.0,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,townhouse-indicator,False,373.14285714285717,2002.0,True,True,True,True
3081,25,4756829,Detached,Detached,Detached,2097.0,3,0,3,3,0,3.0,780000.0,2025-02-14,2121 Sandy Oaks Dr ,Orleans-Gloucester ,Ontario,K1W 1H6,45.4399,-75.5293,3910.0,23.0,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False,371.9599427753934,2002.0,True,True,True,True
3085,25,4756829,"Detached, 2-Storey ",Detached,Detached,1871.0,3,0,3,0,0,0.0,780000.0,2025-02-15,6572 Des Merles Lane ,Orleans-Gloucester ,Ontario,K1C 7G9,45.455,-75.5099,3710.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,416.88936397648314,,False,True,True,True
3086,25,4756829,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1750.0,3,0,3,0,0,0.0,632000.0,2025-02-16,178 Joshua Street ,Orleans-Gloucester ,Ontario,K1W 0C4,45.4261,-75.5199,2750.0,,"Full, Finished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,361.14285714285717,,False,True,True,True
3089,25,4756829,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,2250.0,3,0,3,0,0,0.0,612500.0,2025-02-21,783 Percifor Way ,Orleans-Gloucester ,Ontario,K1W 0B4,45.4296,-75.5253,1840.0,,"Full, Finished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,272.22222222222223,,False,True,True,True
3092,25,4756829,"Detached, Bungalow ",Detached,Detached,1720.0,4,0,4,0,0,0.0,760000.0,2025-02-24,2176 Boyer Road ,Orleans-Gloucester ,Ontario,K1C 1R4,45.451,-75.5236,12054.0,,Apartment ,,Bungalow ,Other ,Central Air ,False,,True,False,detached-indicator,False,441.86046511627904,,False,True,True,True
3099,25,4756829,"Condo Apartment, Apartment ",Condo Apartment,Condominium,550.0,1,0,1,0,0,0.0,294000.0,2025-03-04,Unit 106 - 315 TERRAVITA ,Orleans-Gloucester ,Ontario,Unknown,45.4558,-75.5047,1888.8,,None,,Apartment ,Heat Pump ,Central Air ,False,,True,False,condo-indicator,False,534.5454545454545,,False,False,True,False
3108,25,4756829,"Semi-Detached, Bungalow ",Semi-Detached,Semi-Detached,1313.0,3,0,3,0,0,0.0,713000.0,2025-03-10,553 Knotridge Street ,Orleans-Gloucester ,Ontario,K1W 0C7,45.4275,-75.5116,2697.0,,Finished ,,Bungalow ,Forced Air ,Central Air ,False,,True,False,semi-detached-indicator,False,543.0312261995431,,False,True,True,True
3109,25,4756829,"Detached, 2-Storey ",Detached,Detached,2750.0,4,0,4,0,0,0.0,949990.0,2025-03-11,104 Lumen Place ,Orleans-Gloucester ,Ontario,K1W 0S8,45.444,-75.5183,3168.0,,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,345.4509090909091,,False,True,True,True
3110,25,4756829,"Detached, Bungalow ",Detached,Detached,1369.0,2,0,2,0,0,0.0,730000.0,2025-03-15,203 Joshua Street ,Orleans-Gloucester ,Ontario,K1W 0C4,45.4255,-75.5179,3441.0,,"Finished, Full ",,Bungalow ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,533.2359386413441,,False,True,True,True
3111,25,4756829,"Detached, 2-Storey ",Detached,Detached,2750.0,4,0,4,0,0,0.0,873700.0,2025-03-16,153 AUBRAIS Crescent ,Orleans-Gloucester ,Ontario,K1W 0N2,45.4413,-75.5224,2856.0,,"Full, Finished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,317.7090909090909,,False,True,True,True
3114,25,4756829,"Detached, 2-Storey ",Detached,Detached,2496.0,4,0,4,0,0,0.0,810000.0,2025-03-25,831 Contour Street ,Orleans-Gloucester ,Ontario,K1W 1G2,45.4317,-75.5169,3564.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,324.5192307692308,,False,True,True,True
3115,25,4756829,"Detached, Bungalow ",Detached,Detached,1750.0,3,0,3,0,0,0.0,755000.0,2025-03-25,713 Spring Valley Drive ,Orleans-Gloucester ,Ontario,K1W 0H2,45.4264,-75.5152,3999.0,,"Finished, Full ",,Bungalow ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,431.42857142857144,,False,True,True,True
3117,25,4756829,"Detached, Bungalow ",Detached,Detached,1750.0,3,0,3,0,0,0.0,1000000.0,2025-03-27,2701 Page Road ,Orleans-Gloucester ,Ontario,K1W 1G1,45.4338,-75.5191,24375.0,,"Full, Finished ",,Bungalow ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,571.4285714285714,,False,True,True,True
3118,25,4756829,"Detached, 2-Storey ",Detached,Detached,2250.0,4,0,4,0,0,0.0,840000.0,2025-03-28,2366 RAINTREE Drive ,Orleans-Gloucester ,Ontario,K1W 1J4,45.4385,-75.5293,3400.0,,"Full, Finished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,373.3333333333333,,False,True,True,True
3119,25,4756829,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1700.0,3,0,3,0,0,0.0,654000.0,2025-03-28,215 Gossamer Street ,Orleans-Gloucester ,Ontario,K1C 7G4,45.4262,-75.5186,1953.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,384.70588235294116,,False,True,True,True
3120,25,4756829,"Detached, 2-Storey ",Detached,Detached,2625.0,4,0,4,0,0,0.0,1000010.0,2025-03-28,2325 Longwater Street ,Orleans-Gloucester ,Ontario,K1W 1K7,45.4347,-75.5283,4902.0,,"Full, Finished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,380.9561904761905,,False,True,True,True
3121,25,4756829,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,2250.0,4,0,4,0,0,0.0,650000.0,2025-03-28,244 Gossamer Street ,Orleans-Gloucester ,Ontario,K1C 7G4,45.4272,-75.5186,2060.0,,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,288.8888888888889,,False,True,True,True
3124,25,4756829,"Freehold Townhouse, 3-Storey ",Freehold Townhouse,Townhouse,1750.0,2,0,2,0,0,0.0,544900.0,2025-04-02,923 Eastboro Avenue ,Orleans-Gloucester ,Ontario,K4B 1H9,45.431,-75.5092,1330.0,,Unfinished ,,3-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,311.37142857142857,,False,True,True,True
3128,25,4756829,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1300.0,4,0,4,0,0,0.0,639900.0,2025-04-04,634 Spring Valley Drive ,Orleans-Gloucester ,Ontario,K1W 0C6,45.4287,-75.5131,2014.0,,Partially Finished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,492.2307692307692,,False,True,True,False
3131,25,4756829,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1750.0,3,0,3,0,0,0.0,670000.0,2025-04-10,261 Shinleaf Crescent ,Orleans-Gloucester ,Ontario,K1W 0J2,45.4361,-75.5125,2014.0,,"Full, Partially Finished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,382.85714285714283,,False,True,True,False
3133,25,4756829,"Detached, 2-Storey ",Detached,Detached,3250.0,4,0,4,0,0,0.0,1240000.0,2025-04-11,2022 Silver Pines Crescent ,Orleans-Gloucester ,Ontario,K1W,45.4376,-75.5328,4983.5,,"Full, Unfinished ",,2-Storey ,Baseboard ,Central Air ,False,,True,False,detached-indicator,False,381.53846153846155,,False,True,True,False
3134,25,4756829,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1750.0,3,0,3,0,0,0.0,640000.0,2025-04-11,605 CREVIER Walk ,Orleans-Gloucester ,Ontario,K1W,45.4447,-75.522,2014.0,,"Full, Finished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,365.7142857142857,,False,True,True,False
3135,25,4756829,"Detached, 2-Storey ",Detached,Detached,2250.0,6,0,6,0,0,0.0,967500.0,2025-04-13,5823 Gladewoods Place ,Orleans-Gloucester ,Ontario,K1W 1G5,45.4411,-75.5325,4983.5,,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,430.0,,False,True,True,False
